0,0.174532925,-0.516757616163367,0.224240973875987,0.0310695643335303,0.000372228
0.174532925,0.261799388,-0.516757616163371,-0.0463326809190715,0.0621204190850577,0.009878279
0.261799388,0.34906585,1.722837349284,-0.181619509091739,0.0422278377297104,0.014603042
0.34906585,0.436332313,-0.812724464492819,0.269418251128681,0.049889723315325,0.018049954
0.436332313,0.471238898,-12.8849150866524,0.056647482899109,0.0783443266294289,0.023915277
0.471238898,0.488692191,34.2445998002996,-1.29265766817093,0.0351994320363722,0.026171004
0.488692191,0.523598776,-1.58159997958721,0.500385433776173,0.0213716725937157,0.026573648
0.523598776,0.558505361,-11.4047545322197,0.334760671405794,0.0505237711016691,0.027862095
0.558505361,0.610865238,9.54295384429953,-0.859542429043392,0.0322054320722429,0.029548529
0.610865238,0.698131701,-4.23216750490445,0.639461239469209,0.0206820080561249,0.030248185
0.698131701,0.872664626,1.11629468932692,-0.46851762746043,0.0355996524485754,0.034110226
0.872664626,1.047197551,-0.32562451664291,0.115972904410149,-0.025931009258705,0.031986541
1.047197551,1.221730476,0.189737606185062,-0.0545236936140457,-0.0152060987595195,0.029262255
1.221730476,1.396263402,-0.334853894971745,0.0448226845558855,-0.0168992442458917,0.025956158
1.396263402,1.570796327,0.591907243697595,-0.13050640565986,-0.0318538748007364,0.022591784
1.570796327,1.745329252,-0.0789662323114442,0.179415502053827,-0.0233176271479904,0.016203702
1.745329252,1.919862177,-0.641739271483553,0.138068879549189,0.0320938506150002,0.017179487
1.919862177,2.094395102,0.375260410368032,-0.197945016868991,0.0216434932308735,0.023574883
2.094395102,2.268928028,0.375260410368032,-0.00145912569429257,-0.0131590950278134,0.023317736
